Geno,Loc,Year,Env,Block,y
G28,Loc06,Year3,Loc06_Year3,Blk3,15.05137529
G28,Loc06,Year4,Loc06_Year4,Blk1,9.907871155
G28,Loc06,Year4,Loc06_Year4,Blk2,10.24141042
G28,Loc06,Year4,Loc06_Year4,Blk3,11.51841144
G28,Loc06,Year5,Loc06_Year5,Blk1,13.18786045
G28,Loc06,Year5,Loc06_Year5,Blk2,12.0483077
G28,Loc06,Year5,Loc06_Year5,Blk3,11.23026062
G29,Loc06,Year1,Loc06_Year1,Blk1,13.14550461
G29,Loc06,Year1,Loc06_Year1,Blk2,8.0526068
G29,Loc06,Year1,Loc06_Year1,Blk3,18.64772921
G29,Loc06,Year2,Loc06_Year2,Blk1,15.26365287
G29,Loc06,Year2,Loc06_Year2,Blk2,12.01450099
G29,Loc06,Year2,Loc06_Year2,Blk3,15.85751298
G29,Loc06,Year3,Loc06_Year3,Blk1,15.00976711
G29,Loc06,Year3,Loc06_Year3,Blk2,12.79794259
G29,Loc06,Year3,Loc06_Year3,Blk3,13.62116116
G29,Loc06,Year4,Loc06_Year4,Blk1,11.65635868
G29,Loc06,Year4,Loc06_Year4,Blk2,7.311874829
G29,Loc06,Year4,Loc06_Year4,Blk3,13.43978189
G29,Loc06,Year5,Loc06_Year5,Blk1,10.24406914
G29,Loc06,Year5,Loc06_Year5,Blk2,11.46093704
G29,Loc06,Year5,Loc06_Year5,Blk3,11.71094468
G30,Loc06,Year1,Loc06_Year1,Blk1,11.93657969
G30,Loc06,Year1,Loc06_Year1,Blk2,13.63631188
G30,Loc06,Year1,Loc06_Year1,Blk3,13.03620213
G30,Loc06,Year2,Loc06_Year2,Blk1,11.65441279
G30,Loc06,Year2,Loc06_Year2,Blk2,10.62999083
G30,Loc06,Year2,Loc06_Year2,Blk3,13.28804475
G30,Loc06,Year3,Loc06_Year3,Blk1,12.09124851
G30,Loc06,Year3,Loc06_Year3,Blk2,12.03909665
G30,Loc06,Year3,Loc06_Year3,Blk3,11.85654822
G30,Loc06,Year4,Loc06_Year4,Blk1,12.39642471
G30,Loc06,Year4,Loc06_Year4,Blk2,9.832120693
G30,Loc06,Year4,Loc06_Year4,Blk3,10.85142529
G30,Loc06,Year5,Loc06_Year5,Blk1,10.90251152
G30,Loc06,Year5,Loc06_Year5,Blk2,13.23049
G30,Loc06,Year5,Loc06_Year5,Blk3,7.332192562
G01,Loc07,Year1,Loc07_Year1,Blk1,13.53534218
G01,Loc07,Year1,Loc07_Year1,Blk2,17.23780199
G01,Loc07,Year1,Loc07_Year1,Blk3,13.05262303
G01,Loc07,Year2,Loc07_Year2,Blk1,12.59732878
G01,Loc07,Year2,Loc07_Year2,Blk2,15.05044244
G01,Loc07,Year2,Loc07_Year2,Blk3,15.4746596
G01,Loc07,Year3,Loc07_Year3,Blk1,13.28381602
G01,Loc07,Year3,Loc07_Year3,Blk2,14.34030415
G01,Loc07,Year3,Loc07_Year3,Blk3,12.86032954
G01,Loc07,Year4,Loc07_Year4,Blk1,13.40261699
G01,Loc07,Year4,Loc07_Year4,Blk2,13.43111193
G01,Loc07,Year4,Loc07_Year4,Blk3,7.473715681
G01,Loc07,Year5,Loc07_Year5,Blk1,14.00556118
G01,Loc07,Year5,Loc07_Year5,Blk2,13.99401839
G01,Loc07,Year5,Loc07_Year5,Blk3,12.96773027
G02,Loc07,Year1,Loc07_Year1,Blk1,14.91556984
G02,Loc07,Year1,Loc07_Year1,Blk2,13.18332233
G02,Loc07,Year1,Loc07_Year1,Blk3,13.12447256
G02,Loc07,Year2,Loc07_Year2,Blk1,18.21035704
G02,Loc07,Year2,Loc07_Year2,Blk2,12.17625554
G02,Loc07,Year2,Loc07_Year2,Blk3,14.16467758
G02,Loc07,Year3,Loc07_Year3,Blk1,14.22740174
G02,Loc07,Year3,Loc07_Year3,Blk2,12.79637296
G02,Loc07,Year3,Loc07_Year3,Blk3,14.55296714
G02,Loc07,Year4,Loc07_Year4,Blk1,8.823011868
G02,Loc07,Year4,Loc07_Year4,Blk2,14.24121281
G02,Loc07,Year4,Loc07_Year4,Blk3,8.751607776
G02,Loc07,Year5,Loc07_Year5,Blk1,15.86114999
G02,Loc07,Year5,Loc07_Year5,Blk2,14.36203236
G02,Loc07,Year5,Loc07_Year5,Blk3,11.47972687
G03,Loc07,Year1,Loc07_Year1,Blk1,14.28874073
G03,Loc07,Year1,Loc07_Year1,Blk2,15.56966664
G03,Loc07,Year1,Loc07_Year1,Blk3,12.57606541
G03,Loc07,Year2,Loc07_Year2,Blk1,13.73320159
G03,Loc07,Year2,Loc07_Year2,Blk2,12.77258736
G03,Loc07,Year2,Loc07_Year2,Blk3,14.85546622
G03,Loc07,Year3,Loc07_Year3,Blk1,15.66458254
G03,Loc07,Year3,Loc07_Year3,Blk2,12.12353645
G03,Loc07,Year3,Loc07_Year3,Blk3,11.30369986
G03,Loc07,Year4,Loc07_Year4,Blk1,11.57989392
G03,Loc07,Year4,Loc07_Year4,Blk2,15.99576686
G03,Loc07,Year4,Loc07_Year4,Blk3,12.84730034
G03,Loc07,Year5,Loc07_Year5,Blk1,14.49414559
G03,Loc07,Year5,Loc07_Year5,Blk2,16.5271417
G03,Loc07,Year5,Loc07_Year5,Blk3,15.32291195
G04,Loc07,Year1,Loc07_Year1,Blk1,13.51002754
G04,Loc07,Year1,Loc07_Year1,Blk2,14.58935895
G04,Loc07,Year1,Loc07_Year1,Blk3,14.92259225
G04,Loc07,Year2,Loc07_Year2,Blk1,14.14826994
G04,Loc07,Year2,Loc07_Year2,Blk2,19.61654559
G04,Loc07,Year2,Loc07_Year2,Blk3,17.83515367
G04,Loc07,Year3,Loc07_Year3,Blk1,10.3574363
G04,Loc07,Year3,Loc07_Year3,Blk2,13.98290279
G04,Loc07,Year3,Loc07_Year3,Blk3,15.38110066
G04,Loc07,Year4,Loc07_Year4,Blk1,11.19739748
G04,Loc07,Year4,Loc07_Year4,Blk2,13.16367031
G04,Loc07,Year4,Loc07_Year4,Blk3,13.93493059
G04,Loc07,Year5,Loc07_Year5,Blk1,13.98173666
G04,Loc07,Year5,Loc07_Year5,Blk2,16.64995391
G04,Loc07,Year5,Loc07_Year5,Blk3,13.87710061
G05,Loc07,Year1,Loc07_Year1,Blk1,13.99610358
G05,Loc07,Year1,Loc07_Year1,Blk2,14.70302801
G05,Loc07,Year1,Loc07_Year1,Blk3,12.22009088
G05,Loc07,Year2,Loc07_Year2,Blk1,17.58511621
G05,Loc07,Year2,Loc07_Year2,Blk2,15.82964054
G05,Loc07,Year2,Loc07_Year2,Blk3,14.53774756
G05,Loc07,Year3,Loc07_Year3,Blk1,11.63520335
G05,Loc07,Year3,Loc07_Year3,Blk2,13.93031915
G05,Loc07,Year3,Loc07_Year3,Blk3,12.06079224
G05,Loc07,Year4,Loc07_Year4,Blk1,12.27230249
G05,Loc07,Year4,Loc07_Year4,Blk2,10.07731023
G05,Loc07,Year4,Loc07_Year4,Blk3,12.98300063
G05,Loc07,Year5,Loc07_Year5,Blk1,14.03305368
G05,Loc07,Year5,Loc07_Year5,Blk2,13.19828941
G05,Loc07,Year5,Loc07_Year5,Blk3,14.9389017
G06,Loc07,Year1,Loc07_Year1,Blk1,14.60454358
G06,Loc07,Year1,Loc07_Year1,Blk2,13.33638897
G06,Loc07,Year1,Loc07_Year1,Blk3,15.98758298
G06,Loc07,Year2,Loc07_Year2,Blk1,15.87741227
G06,Loc07,Year2,Loc07_Year2,Blk2,12.55811856
G06,Loc07,Year2,Loc07_Year2,Blk3,15.8027832
G06,Loc07,Year3,Loc07_Year3,Blk1,13.68028844
G06,Loc07,Year3,Loc07_Year3,Blk2,15.28020586
G06,Loc07,Year3,Loc07_Year3,Blk3,14.88133651
G06,Loc07,Year4,Loc07_Year4,Blk1,12.88317861
G06,Loc07,Year4,Loc07_Year4,Blk2,11.65106057
G06,Loc07,Year4,Loc07_Year4,Blk3,12.06947045
G06,Loc07,Year5,Loc07_Year5,Blk1,12.91961791
G06,Loc07,Year5,Loc07_Year5,Blk2,14.04341343
G06,Loc07,Year5,Loc07_Year5,Blk3,15.78370095
G07,Loc07,Year1,Loc07_Year1,Blk1,14.34104009
G07,Loc07,Year1,Loc07_Year1,Blk2,17.58320457
G07,Loc07,Year1,Loc07_Year1,Blk3,14.15672903
G07,Loc07,Year2,Loc07_Year2,Blk1,12.66863147
G07,Loc07,Year2,Loc07_Year2,Blk2,10.93123265
G07,Loc07,Year2,Loc07_Year2,Blk3,15.59570744
G07,Loc07,Year3,Loc07_Year3,Blk1,14.22195212
G07,Loc07,Year3,Loc07_Year3,Blk2,12.60218873
G07,Loc07,Year3,Loc07_Year3,Blk3,11.61132067
G07,Loc07,Year4,Loc07_Year4,Blk1,12.47830262
G07,Loc07,Year4,Loc07_Year4,Blk2,10.76784366
G07,Loc07,Year4,Loc07_Year4,Blk3,13.20162682
G07,Loc07,Year5,Loc07_Year5,Blk1,13.18880535
G07,Loc07,Year5,Loc07_Year5,Blk2,15.78253944
G07,Loc07,Year5,Loc07_Year5,Blk3,14.93572733
G08,Loc07,Year1,Loc07_Year1,Blk1,15.45739877
G08,Loc07,Year1,Loc07_Year1,Blk2,16.96704444
G08,Loc07,Year1,Loc07_Year1,Blk3,13.03102756
G08,Loc07,Year2,Loc07_Year2,Blk1,15.59329488
G08,Loc07,Year2,Loc07_Year2,Blk2,16.18496126
G08,Loc07,Year2,Loc07_Year2,Blk3,13.94968102
G08,Loc07,Year3,Loc07_Year3,Blk1,14.41344801
G08,Loc07,Year3,Loc07_Year3,Blk2,16.05596914
G08,Loc07,Year3,Loc07_Year3,Blk3,17.53752728
G08,Loc07,Year4,Loc07_Year4,Blk1,11.19064214
G08,Loc07,Year4,Loc07_Year4,Blk2,13.00105035
G08,Loc07,Year4,Loc07_Year4,Blk3,12.63186456
G08,Loc07,Year5,Loc07_Year5,Blk1,13.24815665
G08,Loc07,Year5,Loc07_Year5,Blk2,13.20050618
G08,Loc07,Year5,Loc07_Year5,Blk3,16.12079184
G09,Loc07,Year1,Loc07_Year1,Blk1,15.61383883
G09,Loc07,Year1,Loc07_Year1,Blk2,12.52053364
G09,Loc07,Year1,Loc07_Year1,Blk3,16.51988868
G09,Loc07,Year2,Loc07_Year2,Blk1,18.14811922
G09,Loc07,Year2,Loc07_Year2,Blk2,16.91266572
G09,Loc07,Year2,Loc07_Year2,Blk3,15.72846775
G09,Loc07,Year3,Loc07_Year3,Blk1,13.56323614
G09,Loc07,Year3,Loc07_Year3,Blk2,12.80777733
G09,Loc07,Year3,Loc07_Year3,Blk3,14.74436157
G09,Loc07,Year4,Loc07_Year4,Blk1,11.51875266
G09,Loc07,Year4,Loc07_Year4,Blk2,16.72603057
G09,Loc07,Year4,Loc07_Year4,Blk3,10.10874104
G09,Loc07,Year5,Loc07_Year5,Blk1,16.46382796
G09,Loc07,Year5,Loc07_Year5,Blk2,16.34140544
G09,Loc07,Year5,Loc07_Year5,Blk3,15.66911346
G10,Loc07,Year1,Loc07_Year1,Blk1,14.03606674
G10,Loc07,Year1,Loc07_Year1,Blk2,11.36556204
G10,Loc07,Year1,Loc07_Year1,Blk3,14.09260961
G10,Loc07,Year2,Loc07_Year2,Blk1,15.80333891
G10,Loc07,Year2,Loc07_Year2,Blk2,10.66502526
G10,Loc07,Year2,Loc07_Year2,Blk3,12.08689018
G10,Loc07,Year3,Loc07_Year3,Blk1,11.02745522
G10,Loc07,Year3,Loc07_Year3,Blk2,15.92687401
G10,Loc07,Year3,Loc07_Year3,Blk3,13.32206019
G10,Loc07,Year4,Loc07_Year4,Blk1,8.662334738
G10,Loc07,Year4,Loc07_Year4,Blk2,11.7074508
G10,Loc07,Year4,Loc07_Year4,Blk3,7.527731293
G10,Loc07,Year5,Loc07_Year5,Blk1,12.31034908
G10,Loc07,Year5,Loc07_Year5,Blk2,13.34981889
G10,Loc07,Year5,Loc07_Year5,Blk3,15.74581836
G11,Loc07,Year1,Loc07_Year1,Blk1,18.06757262
G11,Loc07,Year1,Loc07_Year1,Blk2,12.82443219
G11,Loc07,Year1,Loc07_Year1,Blk3,15.44693311
G11,Loc07,Year2,Loc07_Year2,Blk1,15.78201599
G11,Loc07,Year2,Loc07_Year2,Blk2,14.34729349
G11,Loc07,Year2,Loc07_Year2,Blk3,13.18247108
G11,Loc07,Year3,Loc07_Year3,Blk1,10.49667711
G11,Loc07,Year3,Loc07_Year3,Blk2,11.09115405
G11,Loc07,Year3,Loc07_Year3,Blk3,9.677930875
G11,Loc07,Year4,Loc07_Year4,Blk1,15.49361515
G11,Loc07,Year4,Loc07_Year4,Blk2,17.39210861
G11,Loc07,Year4,Loc07_Year4,Blk3,14.98571995
G11,Loc07,Year5,Loc07_Year5,Blk1,15.34392097
G11,Loc07,Year5,Loc07_Year5,Blk2,15.69483683
G11,Loc07,Year5,Loc07_Year5,Blk3,15.4000692
G12,Loc07,Year1,Loc07_Year1,Blk1,15.22756589
G12,Loc07,Year1,Loc07_Year1,Blk2,15.07740202
G12,Loc07,Year1,Loc07_Year1,Blk3,19.92125944
G12,Loc07,Year2,Loc07_Year2,Blk1,11.44663989
G12,Loc07,Year2,Loc07_Year2,Blk2,8.245689844
G12,Loc07,Year2,Loc07_Year2,Blk3,12.51981315
G12,Loc07,Year3,Loc07_Year3,Blk1,12.45064686
G12,Loc07,Year3,Loc07_Year3,Blk2,14.16681309
G12,Loc07,Year3,Loc07_Year3,Blk3,6.64078241
G12,Loc07,Year4,Loc07_Year4,Blk1,17.84220597
G12,Loc07,Year4,Loc07_Year4,Blk2,19.42225678
G12,Loc07,Year4,Loc07_Year4,Blk3,13.99414534
G12,Loc07,Year5,Loc07_Year5,Blk1,14.74296268
G12,Loc07,Year5,Loc07_Year5,Blk2,16.6511698
G12,Loc07,Year5,Loc07_Year5,Blk3,13.3823905
G13,Loc07,Year1,Loc07_Year1,Blk1,15.2051672
G13,Loc07,Year1,Loc07_Year1,Blk2,16.91026995
G13,Loc07,Year1,Loc07_Year1,Blk3,16.38564644
G13,Loc07,Year2,Loc07_Year2,Blk1,14.57473684
G13,Loc07,Year2,Loc07_Year2,Blk2,13.46934369
G13,Loc07,Year2,Loc07_Year2,Blk3,14.37068211
G13,Loc07,Year3,Loc07_Year3,Blk1,11.70800662
G13,Loc07,Year3,Loc07_Year3,Blk2,9.245911962
G13,Loc07,Year3,Loc07_Year3,Blk3,11.80993515
G13,Loc07,Year4,Loc07_Year4,Blk1,18.47185837
G13,Loc07,Year4,Loc07_Year4,Blk2,14.91454641
G13,Loc07,Year4,Loc07_Year4,Blk3,17.42126095
G13,Loc07,Year5,Loc07_Year5,Blk1,19.2571898
G13,Loc07,Year5,Loc07_Year5,Blk2,13.33477426
G13,Loc07,Year5,Loc07_Year5,Blk3,21.8907322
G14,Loc07,Year1,Loc07_Year1,Blk1,12.62107969
G14,Loc07,Year1,Loc07_Year1,Blk2,17.21390497
G14,Loc07,Year1,Loc07_Year1,Blk3,15.54027152
G14,Loc07,Year2,Loc07_Year2,Blk1,12.11544179
G14,Loc07,Year2,Loc07_Year2,Blk2,13.75371002
G14,Loc07,Year2,Loc07_Year2,Blk3,15.52167434
G14,Loc07,Year3,Loc07_Year3,Blk1,9.856347527
G14,Loc07,Year3,Loc07_Year3,Blk2,9.182446668
G14,Loc07,Year3,Loc07_Year3,Blk3,14.08358966
G14,Loc07,Year4,Loc07_Year4,Blk1,13.97741426
G14,Loc07,Year4,Loc07_Year4,Blk2,15.94550557
G14,Loc07,Year4,Loc07_Year4,Blk3,15.98969383
G14,Loc07,Year5,Loc07_Year5,Blk1,17.50110066
G14,Loc07,Year5,Loc07_Year5,Blk2,20.03420154
G14,Loc07,Year5,Loc07_Year5,Blk3,18.71870501
G15,Loc07,Year1,Loc07_Year1,Blk1,17.27337534
G15,Loc07,Year1,Loc07_Year1,Blk2,16.58108216
G15,Loc07,Year1,Loc07_Year1,Blk3,15.77980627
G15,Loc07,Year2,Loc07_Year2,Blk1,18.41880874
G15,Loc07,Year2,Loc07_Year2,Blk2,12.88094284
G15,Loc07,Year2,Loc07_Year2,Blk3,14.78151795
G15,Loc07,Year3,Loc07_Year3,Blk1,12.58425836
G15,Loc07,Year3,Loc07_Year3,Blk2,11.40648591
G15,Loc07,Year3,Loc07_Year3,Blk3,10.61352828
G15,Loc07,Year4,Loc07_Year4,Blk1,19.59554203
G15,Loc07,Year4,Loc07_Year4,Blk2,18.23119927
G15,Loc07,Year4,Loc07_Year4,Blk3,20.3096421
G15,Loc07,Year5,Loc07_Year5,Blk1,14.53389884
G15,Loc07,Year5,Loc07_Year5,Blk2,17.58632449
G15,Loc07,Year5,Loc07_Year5,Blk3,17.67643579
G16,Loc07,Year1,Loc07_Year1,Blk1,18.85985808
G16,Loc07,Year1,Loc07_Year1,Blk2,17.31864855
G16,Loc07,Year1,Loc07_Year1,Blk3,18.49626288
G16,Loc07,Year2,Loc07_Year2,Blk1,11.66653742
G16,Loc07,Year2,Loc07_Year2,Blk2,13.73256588
G16,Loc07,Year2,Loc07_Year2,Blk3,16.97437922
G16,Loc07,Year3,Loc07_Year3,Blk1,12.2631368
G16,Loc07,Year3,Loc07_Year3,Blk2,11.94233319
G16,Loc07,Year3,Loc07_Year3,Blk3,13.86291237
G16,Loc07,Year4,Loc07_Year4,Blk1,17.89928391
G16,Loc07,Year4,Loc07_Year4,Blk2,18.95550931
G16,Loc07,Year4,Loc07_Year4,Blk3,17.77226283
G16,Loc07,Year5,Loc07_Year5,Blk1,16.00545479
G16,Loc07,Year5,Loc07_Year5,Blk2,20.34530659
G16,Loc07,Year5,Loc07_Year5,Blk3,17.67691274
G17,Loc07,Year1,Loc07_Year1,Blk1,19.08616071
G17,Loc07,Year1,Loc07_Year1,Blk2,15.55326529
G17,Loc07,Year1,Loc07_Year1,Blk3,15.45710833
G17,Loc07,Year2,Loc07_Year2,Blk1,13.57592206
G17,Loc07,Year2,Loc07_Year2,Blk2,14.78554937
G17,Loc07,Year2,Loc07_Year2,Blk3,14.8728935
G17,Loc07,Year3,Loc07_Year3,Blk1,11.42440687
G17,Loc07,Year3,Loc07_Year3,Blk2,13.94825686
G17,Loc07,Year3,Loc07_Year3,Blk3,13.07653103
G17,Loc07,Year4,Loc07_Year4,Blk1,16.09300559
G17,Loc07,Year4,Loc07_Year4,Blk2,14.05335557
G17,Loc07,Year4,Loc07_Year4,Blk3,16.30067575
G17,Loc07,Year5,Loc07_Year5,Blk1,14.60328533
G17,Loc07,Year5,Loc07_Year5,Blk2,16.36943128
G17,Loc07,Year5,Loc07_Year5,Blk3,16.19363438
G18,Loc07,Year1,Loc07_Year1,Blk1,18.15229633
G18,Loc07,Year1,Loc07_Year1,Blk2,17.79270595
G18,Loc07,Year1,Loc07_Year1,Blk3,16.06399341
G18,Loc07,Year2,Loc07_Year2,Blk1,15.28331223
G18,Loc07,Year2,Loc07_Year2,Blk2,16.62977216
G18,Loc07,Year2,Loc07_Year2,Blk3,17.56366143
G18,Loc07,Year3,Loc07_Year3,Blk1,11.76824265
G18,Loc07,Year3,Loc07_Year3,Blk2,9.231516778
G18,Loc07,Year3,Loc07_Year3,Blk3,13.38482288
G18,Loc07,Year4,Loc07_Year4,Blk1,15.55986345
G18,Loc07,Year4,Loc07_Year4,Blk2,20.22467111
G18,Loc07,Year4,Loc07_Year4,Blk3,15.30425423
G18,Loc07,Year5,Loc07_Year5,Blk1,14.07701184
G18,Loc07,Year5,Loc07_Year5,Blk2,18.32784647
G18,Loc07,Year5,Loc07_Year5,Blk3,19.09885021
G19,Loc07,Year1,Loc07_Year1,Blk1,13.52838255
G19,Loc07,Year1,Loc07_Year1,Blk2,14.88533408
G19,Loc07,Year1,Loc07_Year1,Blk3,14.28492799
G19,Loc07,Year2,Loc07_Year2,Blk1,14.67430296
G19,Loc07,Year2,Loc07_Year2,Blk2,14.57368003
G19,Loc07,Year2,Loc07_Year2,Blk3,17.00733256
G19,Loc07,Year3,Loc07_Year3,Blk1,12.10960758
G19,Loc07,Year3,Loc07_Year3,Blk2,8.603559837
G19,Loc07,Year3,Loc07_Year3,Blk3,11.8022043
G19,Loc07,Year4,Loc07_Year4,Blk1,19.09989247
G19,Loc07,Year4,Loc07_Year4,Blk2,19.37705169
G19,Loc07,Year4,Loc07_Year4,Blk3,18.36193115
G19,Loc07,Year5,Loc07_Year5,Blk1,19.80008092
G19,Loc07,Year5,Loc07_Year5,Blk2,14.22971125
G19,Loc07,Year5,Loc07_Year5,Blk3,17.85895573
G20,Loc07,Year1,Loc07_Year1,Blk1,14.01045524
G20,Loc07,Year1,Loc07_Year1,Blk2,15.54964376
G20,Loc07,Year1,Loc07_Year1,Blk3,16.73642753
G20,Loc07,Year2,Loc07_Year2,Blk1,12.53891918
G20,Loc07,Year2,Loc07_Year2,Blk2,13.22069578
G20,Loc07,Year2,Loc07_Year2,Blk3,16.11665175
G20,Loc07,Year3,Loc07_Year3,Blk1,12.68658135
G20,Loc07,Year3,Loc07_Year3,Blk2,12.05663604
G20,Loc07,Year3,Loc07_Year3,Blk3,10.70792668
G20,Loc07,Year4,Loc07_Year4,Blk1,17.54269887
G20,Loc07,Year4,Loc07_Year4,Blk2,17.84719562
G20,Loc07,Year4,Loc07_Year4,Blk3,20.67427787
G20,Loc07,Year5,Loc07_Year5,Blk1,17.11358148
G20,Loc07,Year5,Loc07_Year5,Blk2,16.49832805
G20,Loc07,Year5,Loc07_Year5,Blk3,15.66117156
G21,Loc07,Year1,Loc07_Year1,Blk1,14.51160064
G21,Loc07,Year1,Loc07_Year1,Blk2,14.95439394
G21,Loc07,Year1,Loc07_Year1,Blk3,14.02701212
G21,Loc07,Year2,Loc07_Year2,Blk1,15.31244239
G21,Loc07,Year2,Loc07_Year2,Blk2,13.50479944
G21,Loc07,Year2,Loc07_Year2,Blk3,9.651801238
G21,Loc07,Year3,Loc07_Year3,Blk1,11.23406716
G21,Loc07,Year3,Loc07_Year3,Blk2,11.32275894
G21,Loc07,Year3,Loc07_Year3,Blk3,10.49824247
G21,Loc07,Year4,Loc07_Year4,Blk1,13.53309449
G21,Loc07,Year4,Loc07_Year4,Blk2,15.35946892
G21,Loc07,Year4,Loc07_Year4,Blk3,12.99683256
G21,Loc07,Year5,Loc07_Year5,Blk1,15.95186358
G21,Loc07,Year5,Loc07_Year5,Blk2,13.51589602
G21,Loc07,Year5,Loc07_Year5,Blk3,16.34821664
G22,Loc07,Year1,Loc07_Year1,Blk1,13.06872035
G22,Loc07,Year1,Loc07_Year1,Blk2,11.52681761
G22,Loc07,Year1,Loc07_Year1,Blk3,12.68076207
G22,Loc07,Year2,Loc07_Year2,Blk1,11.11760602
G22,Loc07,Year2,Loc07_Year2,Blk2,14.14434565
G22,Loc07,Year2,Loc07_Year2,Blk3,10.64042913
G22,Loc07,Year3,Loc07_Year3,Blk1,13.07696531
G22,Loc07,Year3,Loc07_Year3,Blk2,12.78047024
G22,Loc07,Year3,Loc07_Year3,Blk3,11.46300846
G22,Loc07,Year4,Loc07_Year4,Blk1,17.52964309
G22,Loc07,Year4,Loc07_Year4,Blk2,17.22224022
G22,Loc07,Year4,Loc07_Year4,Blk3,13.99207535
G22,Loc07,Year5,Loc07_Year5,Blk1,12.82026514
G22,Loc07,Year5,Loc07_Year5,Blk2,15.6748355
G22,Loc07,Year5,Loc07_Year5,Blk3,14.75068926
G23,Loc07,Year1,Loc07_Year1,Blk1,12.27965433
G23,Loc07,Year1,Loc07_Year1,Blk2,11.49510992
G23,Loc07,Year1,Loc07_Year1,Blk3,11.2447437
G23,Loc07,Year2,Loc07_Year2,Blk1,12.11367676
G23,Loc07,Year2,Loc07_Year2,Blk2,12.08476306
G23,Loc07,Year2,Loc07_Year2,Blk3,15.95536396
G23,Loc07,Year3,Loc07_Year3,Blk1,13.32781722
G23,Loc07,Year3,Loc07_Year3,Blk2,11.30718005
G23,Loc07,Year3,Loc07_Year3,Blk3,14.64103793
G23,Loc07,Year4,Loc07_Year4,Blk1,13.19044637
G23,Loc07,Year4,Loc07_Year4,Blk2,13.52263445
G23,Loc07,Year4,Loc07_Year4,Blk3,14.18555097
G23,Loc07,Year5,Loc07_Year5,Blk1,15.55351343
G23,Loc07,Year5,Loc07_Year5,Blk2,15.86148748
G23,Loc07,Year5,Loc07_Year5,Blk3,15.28933012
G24,Loc07,Year1,Loc07_Year1,Blk1,10.18513024
G24,Loc07,Year1,Loc07_Year1,Blk2,13.36382361
G24,Loc07,Year1,Loc07_Year1,Blk3,13.14505965
G24,Loc07,Year2,Loc07_Year2,Blk1,11.78760134
G24,Loc07,Year2,Loc07_Year2,Blk2,12.87947546
G24,Loc07,Year2,Loc07_Year2,Blk3,14.37468706
G24,Loc07,Year3,Loc07_Year3,Blk1,13.86851241
G24,Loc07,Year3,Loc07_Year3,Blk2,15.30368471
G24,Loc07,Year3,Loc07_Year3,Blk3,12.37845555
G24,Loc07,Year4,Loc07_Year4,Blk1,13.64486967
G24,Loc07,Year4,Loc07_Year4,Blk2,15.24916193
G24,Loc07,Year4,Loc07_Year4,Blk3,13.74847651
G24,Loc07,Year5,Loc07_Year5,Blk1,15.9397583
G24,Loc07,Year5,Loc07_Year5,Blk2,18.76256621
G24,Loc07,Year5,Loc07_Year5,Blk3,13.20764148
G25,Loc07,Year1,Loc07_Year1,Blk1,12.14570104
G25,Loc07,Year1,Loc07_Year1,Blk2,11.07907553
G25,Loc07,Year1,Loc07_Year1,Blk3,12.89087203
G25,Loc07,Year2,Loc07_Year2,Blk1,14.83219037
G25,Loc07,Year2,Loc07_Year2,Blk2,15.27997035
G25,Loc07,Year2,Loc07_Year2,Blk3,13.72076465
G25,Loc07,Year3,Loc07_Year3,Blk1,14.72184472
G25,Loc07,Year3,Loc07_Year3,Blk2,14.4729858
G25,Loc07,Year3,Loc07_Year3,Blk3,11.42247035
G25,Loc07,Year4,Loc07_Year4,Blk1,14.52930125
G25,Loc07,Year4,Loc07_Year4,Blk2,12.88779633
G25,Loc07,Year4,Loc07_Year4,Blk3,12.19476103
G25,Loc07,Year5,Loc07_Year5,Blk1,16.75882346
G25,Loc07,Year5,Loc07_Year5,Blk2,11.94042935
G25,Loc07,Year5,Loc07_Year5,Blk3,17.26200772
G26,Loc07,Year1,Loc07_Year1,Blk1,15.03713587
G26,Loc07,Year1,Loc07_Year1,Blk2,12.68851256
G26,Loc07,Year1,Loc07_Year1,Blk3,17.48396374
G26,Loc07,Year2,Loc07_Year2,Blk1,14.61768531
G26,Loc07,Year2,Loc07_Year2,Blk2,11.70222987
G26,Loc07,Year2,Loc07_Year2,Blk3,13.6831033
G26,Loc07,Year3,Loc07_Year3,Blk1,14.64782944
G26,Loc07,Year3,Loc07_Year3,Blk2,12.1284832
G26,Loc07,Year3,Loc07_Year3,Blk3,14.94905323
G26,Loc07,Year4,Loc07_Year4,Blk1,13.89604555
G26,Loc07,Year4,Loc07_Year4,Blk2,17.60096207
G26,Loc07,Year4,Loc07_Year4,Blk3,14.97372941
G26,Loc07,Year5,Loc07_Year5,Blk1,16.18679836
G26,Loc07,Year5,Loc07_Year5,Blk2,17.5947402
G26,Loc07,Year5,Loc07_Year5,Blk3,17.66339797
G27,Loc07,Year1,Loc07_Year1,Blk1,12.90271317
G27,Loc07,Year1,Loc07_Year1,Blk2,11.44013455
G27,Loc07,Year1,Loc07_Year1,Blk3,16.38844642
G27,Loc07,Year2,Loc07_Year2,Blk1,16.03757191
G27,Loc07,Year2,Loc07_Year2,Blk2,14.15177014
G27,Loc07,Year2,Loc07_Year2,Blk3,13.22003832
G27,Loc07,Year3,Loc07_Year3,Blk1,15.17970505
G27,Loc07,Year3,Loc07_Year3,Blk2,14.26192571
G27,Loc07,Year3,Loc07_Year3,Blk3,11.34396076
